Wave Vector	Branch 1	Branch 2	Branch 3	Branch 4	Branch 5	Branch 6	Branch 7	Branch 8	Branch 9	Branch 10	Branch 11	Branch 12	Branch 13	Branch 14	Branch 15	Branch 16	Branch 17	Branch 18	Branch 19	Branch 20	Branch 21	Branch 22	Branch 23	Branch 24	Branch 25	Branch 26	Branch 27	Branch 28	Branch 29	Branch 30	Branch 31	Branch 32	Branch 33	Branch 34	Branch 35	Branch 36	Branch 37	Branch 38	Branch 39	Branch 40	Branch 41	Branch 42	Branch 43	Branch 44	Branch 45
0.1586387	0.9685377905	1.469127723	2.3992225496	3.0025599062	3.2500688304	3.3121345083	5.031010002	5.394230423	6.0883613472	6.7295246401	7.3377596654	7.7290325366	8.9379058806	9.2244264947	9.5963560474	9.8290344761	10.378460129	10.6610448695	11.1445102663	11.6530122649	11.9054468718	12.1557601503	12.8756882251	13.3050233277	13.9283997794	14.0695659486	17.1210303416	17.7375180103	19.729648061	20.8100385601	22.9804781838	23.4069265338	23.8624789829	23.8970120114	24.1529406114	29.6372465316	30.0583380738	30.2162679644	30.7736045219	31.3498940295	32.4364456183	32.8304694503	34.2082692082	35.0028515748	35.9563578992
0.1626818	0.9005939567	1.46010789	2.4302658171	3.0692367003	3.2051586654	3.2951464955	5.0517458651	5.3796347483	6.1006182378	6.7233521211	7.3255932551	7.7187640132	8.9281220445	9.2222576318	9.6081070005	9.8108662098	10.3949161105	10.649088013	11.1520859925	11.6759769407	11.8973411725	12.1630598684	12.9074956853	13.2652252597	13.9362733624	14.0659206495	17.1159366825	17.7433538005	19.7123071701	20.8106396975	22.9860545134	23.4074892761	23.8765791995	23.8819397787	24.1609552672	29.6370249244	30.0572768498	30.2139389801	30.7705068538	31.3686061886	32.4450389623	32.8152649423	34.2073051688	35.0057865321	35.9568163623
0.1667249	0.9533304353	1.4670751076	2.4148036553	3.0698982328	3.230161898	3.3236383287	5.0157484119	5.4112746268	6.1052510596	6.7065380552	7.302576192	7.7271549306	8.927665517	9.2178463535	9.5959355734	9.7953448207	10.405187361	10.6592572174	11.1436996491	11.6902241003	11.9068865171	12.1703276482	12.9237805939	13.2449725823	13.9202264285	14.0973650557	17.1008632058	17.7325908443	19.715163226	20.8246058147	22.984218035	23.4087617181	23.8533553781	23.8967262973	24.1633400361	29.637382343	30.0556782394	30.2121951914	30.766099986	31.3790655762	32.4503282595	32.8248653766	34.205195315	35.0098437677	35.9606629203
0.1707680	1.1059748903	1.4904069366	2.3618224876	3.0282300704	3.2757363772	3.4137647489	4.9445113128	5.467561162	6.1029767507	6.680772742	7.2699748772	7.752163494	8.9354392357	9.21177809	9.5590769128	9.7848561219	10.4102553023	10.6894949713	11.1208510974	11.6947557876	11.9332123387	12.1776385922	12.9178716914	13.2501255435	13.8954129891	14.1491297668	17.0765539648	17.7052089794	19.7380820141	20.8514082101	22.9749570226	23.4106997944	23.8272791586	23.9066399696	24.1604986397	29.6383046473	30.053545137	30.2110487875	30.7604698778	31.3810279143	32.4523597214	32.8588805543	34.2019701153	35.0150134482	35.9677721553
0.1748111	1.30991949	1.5340484201	2.2880500964	2.9922314205	3.2944109818	3.5507765908	4.8623322749	5.5182635625	6.1015030666	6.6480295636	7.2310357123	7.7889487117	8.9484895778	9.2050813599	9.5009354443	9.7798509131	10.4150417477	10.7323020902	11.0869560182	11.6925004226	11.9699752695	12.1846194355	12.8938112968	13.2756290677	13.8699854645	14.2139840119	17.0441308699	17.6621916505	19.7797327018	20.8901176566	22.9584118426	23.4130689403	23.7985191128	23.9112296432	24.1532710248	29.6397544376	30.0509148906	30.2105223805	30.75379459	31.3747763168	32.4532264102	32.9138427683	34.1977060312	35.0214426215	35.9776704698
0.1788542	1.4834458635	1.6364360799	2.2149516808	2.9622161234	3.3073014427	3.7009002159	4.7819009956	5.5406969091	6.1133382454	6.6102890218	7.1893275988	7.8323192335	8.9605635006	9.200022856	9.4283572474	9.7798469996	10.4230482134	10.7802290612	11.0465186702	11.686452211	12.0102516147	12.1906313123	12.8612609151	13.3108161476	13.8463676279	14.2906273389	17.0050014344	17.6052596841	19.8378761933	20.9394867783	22.9348269282	23.4154976692	23.7672718425	23.9100122668	24.1428933819	29.6416731063	30.0478569427	30.2106452736	30.7463270851	31.3610299882	32.4552463765	32.985141871	34.1925563476	35.0293948835	35.9895788135
0.1828973	1.5559857942	1.8129773636	2.1832446377	2.9346872273	3.3213582624	3.8529675397	4.7105916128	5.5222872181	6.146033399	6.5698167195	7.1485023387	7.8778984673	8.9597084361	9.2008018124	9.3514882365	9.7847148111	10.4350616228	10.8269039482	11.0051367104	11.6781472849	12.0486320518	12.1952951536	12.8275842925	13.3475086949	13.8253688948	14.37914679	16.9607545173	17.5364993603	19.9097619592	20.9980464081	22.9044940414	23.4175419669	23.7338151986	23.9025104798	24.1308757872	29.6439842493	30.0444676982	30.2114490335	30.7383700077	31.3407918408	32.4597858986	33.0683858823	34.1867903617	35.0391920428	36.0024833533
0.1869404	1.5883381435	1.9039530878	2.2785033082	2.9105678951	3.3406279873	3.9998974329	4.6545895565	5.4655954577	6.1919520748	6.5301915048	7.1129974718	7.9222895352	8.9290795456	9.2085943217	9.2874198296	9.794758105	10.4501154039	10.8628404772	10.97282984	11.6682198566	12.08024915	12.1996586877	12.7966847	13.3812287021	13.807295235	14.4795166307	16.9130566632	17.4580440577	19.9924747604	21.0642003217	22.8677114514	23.4187355197	23.6985145697	23.8884668291	24.1187435323	29.646598064	30.040863203	30.212962504	30.7302471684	31.3151920278	32.4671711681	33.1596812027	34.1808366981	35.0511510001	36.0152229474
0.1909835	1.5905936473	1.9172470905	2.4588662964	2.9053038307	3.3683190943	4.1324402777	4.6218780423	5.3821153879	6.231211827	6.498038183	7.0888240695	7.9628735697	8.8580736081	9.1980607067	9.2727088439	9.8104480165	10.4663854869	10.8679173349	10.9708497441	11.6569954429	12.0992127614	12.2075956938	12.7700299024	13.4100557886	13.7921866467	14.5911426823	16.8635519018	17.3718924681	20.0831536294	21.136307298	22.8247698189	23.4186156214	23.6618232468	23.8681460619	24.1076932472	29.6494162674	30.0371703833	30.2152064478	30.7222759191	31.2853680555	32.4770002223	33.2554760116	34.1753262838	35.0655266182	36.0265831855
0.1929896	1.5986009908	1.9214421926	2.4363560828	2.9137965329	3.3762768501	4.1074363214	4.6353797502	5.4190806395	6.2407118518	6.4953284767	7.0704978878	7.9493791986	8.8663544521	9.15176175	9.2640195931	9.8017024328	10.4731901662	10.8833815081	10.9759247401	11.6794577816	12.1137024626	12.2162740766	12.7905018284	13.4093561358	13.8037387618	14.5572646035	16.8417935923	17.3681712983	20.0619074817	21.1342715911	22.8408017251	23.4282188836	23.6680407386	23.870647256	24.1195304794	29.6519146209	30.0379047634	30.2010622984	30.7226665673	31.3292644961	32.4931079657	33.2359796707	34.1637945313	35.073943456	36.0312281174
0.1949958	1.5929582238	1.9366991103	2.4114332687	2.9268731523	3.3851717501	4.0821329541	4.6485087829	5.455583685	6.248304009	6.4918306675	7.0568575669	7.934905778	8.8696318817	9.1018830027	9.2626147487	9.7918361652	10.4814743313	10.8978010433	10.980920033	11.7015122023	12.1279661061	12.2250054318	12.8135870147	13.4084821387	13.8152472914	14.5228038483	16.819057606	17.3647374595	20.0407284952	21.1320485998	22.8574530576	23.4375128658	23.6748564027	23.871192555	24.1321924175	29.6546837207	30.0385962284	30.1870314304	30.7219793344	31.3748447821	32.509053983	33.2162598364	34.1528715007	35.0825493643	36.0355481995
0.1970019	1.5752716678	1.9600734441	2.3872812629	2.9422530548	3.3951634267	4.0568895656	4.6612222395	5.4911448049	6.2540059923	6.4871626984	7.0484783721	7.9193823894	8.8680285391	9.0507109659	9.2666419296	9.7808129457	10.4910810053	10.9101417882	10.9869075581	11.7227862245	12.1422437021	12.2337748134	12.8390652446	13.4074033998	13.8266317857	14.4878478038	16.7955004041	17.3616498207	20.0196383938	21.1295994478	22.8746920737	23.4465074111	23.6821307661	23.8700812964	24.1454100153	29.6577213854	30.0392254418	30.1731591563	30.7204414179	31.4217663346	32.5247630205	33.1963170174	34.1425622695	35.0912687542	36.0395594963
0.1990081	1.5486965167	1.9862880072	2.3674636584	2.9581205885	3.4063787966	4.0319702682	4.6735802398	5.5252416395	6.2579609046	6.4811186103	7.0456669742	7.9027503137	8.8619894356	8.9993352863	9.2750561087	9.7686923365	10.5018030932	10.9192261832	10.9951316556	11.7429041664	12.1567749653	12.2426056294	12.8666716812	13.4060972784	13.8378139812	14.4524902739	16.7712819666	17.3589549922	19.9986710731	21.1268968213	22.892477035	23.4552153653	23.6896975876	23.8676240473	24.1589277228	29.6610245363	30.0397673237	30.1594927254	30.7182465521	31.4697162486	32.5401636837	33.1761546793	34.1328661012	35.1000286883	36.0432786415
0.2010142	1.5161499727	2.0094088927	2.3560444789	2.9731555905	3.4188690364	4.0075785326	4.6857090962	5.5572903432	6.2604389935	6.4737615882	7.0483836454	7.8849692186	8.8521177504	8.9485020495	9.286946159	9.7555988073	10.5134038255	10.924341111	11.0063888615	11.7615098277	12.1717688505	12.2515570322	12.8961118056	13.404549946	13.8487175589	14.4168319353	16.7465650913	17.3566872554	19.9778719042	21.1239253046	22.9107564357	23.4636487565	23.6973634433	23.8641319933	24.1725191968	29.664588792	30.040187762	30.1460861855	30.7155578195	31.5184076883	32.5551882954	33.1557795577	34.1237772498	35.1087593255	36.0467225065
0.2030204	1.4797505612	2.0240999637	2.356973617	2.9864908349	3.4325680848	3.9838818266	4.6977756733	5.5866279097	6.2618490496	6.4654376282	7.0562307061	7.8660256645	8.8388431034	8.8990398832	9.3014500955	9.7416980681	10.5256337632	10.9257309209	11.0205256222	11.7782918139	12.1873666514	12.260724836	12.9270747108	13.4027575436	13.8592675423	14.3809812057	16.7215148255	17.3548686624	19.9572968169	21.1206814034	22.9294693028	23.4718151246	23.7049055104	23.8599181415	24.1859929865	29.6684080314	30.040437955	30.1330073083	30.7125116019	31.567575435	32.5697726359	33.1352021231	34.1152857676	35.1173943615	36.0499078816
0.2050266	1.4409354475	2.0274798532	2.3721868996	2.9976603815	3.4472638295	3.9610298268	4.7099690133	5.6125037152	6.2627605806	6.4566993406	7.0685083852	7.8459444696	8.8211679039	8.8530816622	9.3177918304	9.7271801217	10.5382438122	10.9242431326	11.0367858799	11.7930083372	12.2035966116	12.2702528129	12.9592432885	13.4007275976	13.8693891186	14.3450557295	16.6962980242	17.3535092795	19.9370112219	21.117173257	22.9485455174	23.4797143287	23.7120676387	23.8553060988	24.1991920246	29.6724739209	30.0404445092	30.1203485612	30.7092216362	31.6169714625	32.5838555623	33.1144372723	34.1073783	35.1258714539	36.0528511753
0.2070327	1.4006870392	2.0203755915	2.4001751475	3.0065505541	3.4625909725	3.9391686181	4.7224864294	5.6340934854	6.2639196107	6.4481742689	7.0843074072	7.8248034418	8.7912366284	8.8194686758	9.33530875	9.7122480595	10.5509944335	10.9207346787	11.0544000843	11.8055067211	12.2203188677	12.2803610881	12.9923006813	13.3984809208	13.8790055549	14.3091848144	16.671083011	17.3526075655	19.9170888208	21.1134200541	22.967906096	23.4873360269	23.7185566034	23.850641173	24.2119901092	29.6767753985	30.0400921008	30.10824539	30.7057827183	31.6663608621	32.5973785019	33.0935053429	34.1000388518	35.1341326149	36.0555681347
0.2090389	1.3597031028	2.0059593423	2.437201239	3.0133528827	3.4780472089	3.9184522262	4.7355221723	5.6505522298	6.266223803	6.4404344429	7.1025990749	7.8027518143	8.7494867644	8.7985977259	9.3534517742	9.6971115114	10.5636616764	10.9158552226	11.0727985324	11.8157329372	12.2371652693	12.2913918538	13.0259328672	13.3960543571	13.8880346648	14.273513395	16.6460392993	17.3521508872	19.8976103422	21.1094511843	22.9874633645	23.494657905	23.7240442624	23.8462960064	24.2242873839	29.6812981025	30.0391947111	30.0969058647	30.7022738998	31.7155181335	32.6102848012	33.0724335697	34.0932495119	35.1421245562	36.0580735932
0.2110450	1.3185047942	1.9875187421	2.4794245848	3.0185221748	3.4930264369	3.8990517028	4.7492574468	5.6611170414	6.2706229487	6.4339152981	7.1222977226	7.7800322519	8.7067706244	8.7803124085	9.3717682374	9.6819837759	10.5760408332	10.9100707727	11.0915853138	11.8237288928	12.2535106135	12.3038378774	13.059827285	13.3935049745	13.8963828772	14.2382085262	16.6213373197	17.3521161789	19.878662232	21.1053051632	23.0071209497	23.5016446734	23.7281872074	23.8426581201	24.2360058633	29.6860237284	30.0374576395	30.0866495349	30.698761169	31.7642237029	32.622518911	33.0512581342	34.0869911257	35.1497989699	36.0603812509
0.2130512	1.2775042492	1.9674912932	2.5237859446	3.0227461952	3.5068596863	3.8811605093	4.7638510276	5.6652483847	6.2779415169	6.4289046789	7.1422903637	7.7570051813	8.6656643143	8.7626120291	9.3898786042	9.6670819153	10.5879485235	10.9037277321	11.1104722681	11.8296188499	12.2685914686	12.318235846	13.0936669739	13.3909167715	13.9039351934	14.2034702189	16.5971480962	17.3524707579	19.8603353169	21.1010283748	23.0267735125	23.5082478526	23.7306783564	23.8400844934	24.2470854391	29.6909292958	30.0344680372	30.0779177957	30.6952996682	31.812260448	32.6340253719	33.0300269942	34.0812439064	35.1571127283	36.0625034955
0.2150573	1.2370488507	1.9474765786	2.5679294702	3.0269289779	3.5188577773	3.8649929549	4.7794300465	5.6627648896	6.288667946	6.4255964606	7.1614425034	7.7341717442	8.626806988	8.7453297761	9.4074529401	9.6526294109	10.5992239394	10.8970992223	11.1292307047	11.8335893127	12.2818614681	12.3348309496	13.1271186845	13.3884118373	13.9105378676	14.1695499341	16.5736428088	17.3531733019	19.8427234556	21.0966736772	23.0463061505	23.514406448	23.7313311822	23.8388222999	24.2574804893	29.6959863035	30.0298275825	30.0711421856	30.6919355154	31.8594099545	32.6447475681	33.0088037244	34.0759879773	35.1640279892	36.0644512667
0.2170635	1.1974521709	1.9284809414	2.6099146448	3.0321754112	3.5283562282	3.8507704368	4.7960807024	5.6539100776	6.3027759561	6.42419604	7.1785973208	7.7121868014	8.590487459	8.7285616535	9.4241891043	9.6388612256	10.6097298702	10.890411655	11.1476625569	11.8358675746	12.293278546	12.3533117527	13.1598115729	13.3861695169	13.9159680525	14.1367827307	16.5509921833	17.3541749951	19.8259221836	21.0922989175	23.0655934059	23.5200487587	23.7301604965	23.8389316976	24.2671570589	29.7011597515	30.0234674497	30.066430494	30.6887072996	31.9054481838	32.6546262278	32.9876726301	34.0712038426	35.1705121975	36.0662339711
0.2190696	1.1590167265	1.9111179533	2.6480270241	3.0397400779	3.534767284	3.838690182	4.8138386681	5.63931774	6.3196000628	6.4250811273	7.1925923589	7.6918454478	8.5568768698	8.7124477945	9.4397928479	9.6260310598	10.6193539775	10.8838582005	11.1655840591	11.8367029394	12.3031492031	12.3729860569	13.1913000552	13.3844598829	13.9198808879	14.1056429395	16.5293656575	17.3554208373	19.8100273571	21.0879653954	23.0844978363	23.5250957683	23.7274007268	23.8402693822	24.2760905344	29.7064070183	30.0157859338	30.0634303441	30.6856473078	31.9501401844	32.6635977092	32.9667453957	34.0668727811	35.1765379746	36.0678594497
0.2210758	1.1220508489	1.8957350636	2.6807742902	3.0508786865	3.5376409228	3.8288767368	4.8326788109	5.6198997352	6.3377202916	6.4290339944	7.2023241982	7.6740181527	8.5260837601	8.697130504	9.4539603934	9.614419548	10.6280105864	10.8776042858	11.1828167312	11.8363525754	12.3118120698	12.3931134267	13.2210009529	13.3837009369	13.9217241368	14.0768337887	16.508930282	17.356851108	19.7951338005	21.0837363172	23.1028681544	23.5294667776	23.7234431622	23.842550839	24.284263721	29.7116765988	30.0073753703	30.0616036081	30.6827825347	31.9932334331	32.6715922777	32.9461694093	34.0629771661	35.1820828963	36.0693339988
0.2230820	1.0868804451	1.882490086	2.7070812528	3.0665603616	3.5367247922	3.8213293442	4.8525034855	5.5967154319	6.354911863	6.4374273061	7.2068871408	7.6595126579	8.4981747328	8.6827461978	9.4663676256	9.6043384963	10.635642955	10.8717883327	11.1991826802	11.8350721218	12.3195002336	12.4130547426	13.2480996053	13.3845440565	13.9206402362	14.0513918699	16.4898493306	17.3584029625	19.7813339599	21.0796752709	23.120537025	23.5330880359	23.7187385025	23.8454441756	24.2916652461	29.7169067515	29.9987430119	30.0605069517	30.680135514	32.0344493848	32.6785329825	32.9261375294	34.0595007092	35.187129163	36.0706624427
0.2250881	1.0538556585	1.8713998772	2.7265760575	3.0871219841	3.5320005696	3.8158911584	4.8731281347	5.5708729399	6.3687585945	6.4517132702	7.2057773456	7.6488746837	8.4731866109	8.6694251874	9.4766789491	9.5961174481	10.642225581	10.8665199432	11.2145026664	11.8331100542	12.3263427982	12.4322792825	13.2714713723	13.3879400668	13.9155159839	14.0306472717	16.4722806127	17.3600121348	19.7687165727	21.0758447527	23.1373187563	23.5359048672	23.7137188801	23.8486406978	24.2982882234	29.7220241732	29.9902521737	30.0598520788	30.677725003	32.0734728938	32.6843365977	32.9068981067	34.056428636	35.1916631731	36.071848255
0.2270943	1.0233521415	1.8623751975	2.7397212684	3.1120922737	3.5236782835	3.8122628712	4.8942623562	5.5434814656	6.378279899	6.4718464993	7.1990897597	7.6422032761	8.4511359554	8.6572928484	9.4846017271	9.5900461614	10.6477656558	10.8618774126	11.228596192	11.8307044005	12.332399323	12.4503370514	13.2898425432	13.3949604042	13.9055576145	14.0156629329	16.456374507	17.361614708	19.7573653606	21.0723047703	23.1530073637	23.5378968407	23.7087553848	23.8518862113	24.3041291313	29.7269429443	29.9821639007	30.059465183	30.6755665471	32.1099395134	32.6889197031	32.8887621397	34.0537477956	35.1956750156	36.0728937204
0.2291004	0.995766621	1.8552494692	2.7476272553	3.1403338732	3.5121566563	3.8100587676	4.9154843591	5.5156504295	6.3843472138	6.4958695603	7.1876005327	7.639090599	8.4320271129	8.6464701929	9.4900071835	9.5862517454	10.6523024691	10.8579063547	11.2412833154	11.8280804362	12.3376884954	12.4668363066	13.3025115625	13.4060509829	13.8912658206	14.0062799153	16.4422717578	17.3631489083	19.7473577636	21.069111543	23.167375842	23.5390937079	23.7041405916	23.8549850405	24.3091868684	29.731564163	29.9746823278	30.0592420148	30.6736729416	32.1434215419	32.6922153175	32.8721012316	34.0514467152	35.1991579037	36.073800128
0.2311066	0.9715066275	1.8498052898	2.7516744079	3.1703614835	3.4979875041	3.8088781961	4.936207822	5.4885217005	6.3882480008	6.5213182263	7.1726890702	7.6387320664	8.4158587065	8.6370731655	9.4930719066	9.5845560446	10.6559036186	10.8546209555	11.2523880984	11.8254482469	12.3422066892	12.4814315871	13.3100993097	13.420249713	13.8744865743	14.0010929003	16.4301011065	17.3645568733	19.7387637321	21.0663163169	23.1801779258	23.5395874965	23.7000840491	23.8577921596	24.3134619618	29.735776909	29.967982894	30.0591187639	30.6720546098	32.1734155108	32.6942070304	32.8573266672	34.0495156074	35.2021075756	36.0745679858
0.2331127	0.9509746575	1.8458002443	2.7531882982	3.200567166	3.4818963913	3.8083628603	4.9556449268	5.4633181777	6.3908470921	6.5460165097	7.1561614441	7.6401384295	8.402628254	8.6292104968	9.4943043883	9.5844486236	10.6586574473	10.8520087112	11.2617436197	11.8229994222	12.3459393474	12.493819836	13.3141363002	13.4355634499	13.8574061452	13.9984838569	16.4199768537	17.3657863385	19.731644602	21.0639643101	23.1911540324	23.5395346236	23.6967159975	23.8602026463	24.3169559081	29.7394613707	29.962225923	30.0590554075	30.670719908	32.1993370448	32.6949830429	32.8448412242	34.047946342	35.2045216911	36.0751972422
0.2351189	0.9345476859	1.8429921408	2.7532725886	3.2291994254	3.4649204777	3.808226816	4.9727820653	5.4413837107	6.3926069569	6.5680296073	7.1400644715	7.6423390304	8.3923347431	8.6229802649	9.4943890363	9.585242732	10.6606620998	10.8500384845	11.2691983533	11.8209025709	12.3488680129	12.5037418433	13.3160814164	13.4499229044	13.841908818	13.9972824715	16.41199647	17.3667921875	19.726052077	21.0620937991	23.2000431273	23.5391428093	23.6940990373	23.8621422295	24.3196706352	29.7424949766	29.9575598493	30.0590264052	30.6696753682	32.2205334519	32.6947939253	32.8349695112	34.0467323941	35.2063992539	36.0756875033
0.2371250	0.9225538	1.8411628734	2.7527627512	3.2540477329	3.4487454615	3.808262691	4.9864089819	5.4241689763	6.3937593938	6.5855315688	7.1265062157	7.6445149982	8.384979296	8.618465579	9.4939723773	9.58628937	10.6620125974	10.8486706948	11.2746234465	11.8192978172	12.3509747709	12.5109868182	13.3169223633	13.4615948146	13.8295329784	13.9967887111	16.4062383882	17.3675378101	19.7220273481	21.0607353592	23.2066014389	23.5386416203	23.6922470133	23.8635599387	24.3216080737	29.744761938	29.9541169637	30.0590154553	30.6689258865	32.2363275798	32.6940680451	32.8278993062	34.0458687808	35.2077400903	36.0760382306
0.2391312	0.9152486367	1.840139539	2.7522339262	3.271892159	3.4362390289	3.8083344796	4.9952663315	5.413096226	6.394417371	6.5968625434	7.1174190617	7.6460635351	8.3805643994	8.6157300221	9.4935347771	9.5871059749	10.662787946	10.847867824	11.2779201127	11.8182908918	12.3522450922	12.5153982776	13.3172339906	13.4692181765	13.8215232639	13.9966177089	16.4027601092	17.3679962184	19.719600374	21.0599112638	23.2106268245	23.5382413465	23.6911476528	23.8644228191	24.3227698305	29.746165547	29.9520041361	30.0590125113	30.6684748638	32.2461021089	32.693330744	32.8236786102	34.0453519979	35.2085444113	36.0762489102
0.2411374	0.912794947	1.839811172	2.7520210298	3.2785966123	3.4313357468	3.8083664641	4.9983491728	5.4092646401	6.3946318454	6.6007936039	7.1142148195	7.6466202228	8.3790924434	8.6148136129	9.4933583214	9.5874089458	10.6630403224	10.8476033753	11.2790260952	11.8179477683	12.3526696085	12.5168796537	13.3173081985	13.4718707905	13.818747073	13.996579721	16.4015967466	17.3681508777	19.7187893488	21.0596350513	23.211984449	23.5380901135	23.6907836999	23.8647124237	24.3231569606	29.7466410342	29.9512916588	30.0590121081	30.6683243024	32.2494143458	32.6930265789	32.8222790085	34.0451799665	35.2088124811	36.07631918
0.2431435	0.9152486367	1.840139539	2.7522339262	3.271892159	3.4362390289	3.8083344796	4.9952663315	5.413096226	6.394417371	6.5968625434	7.1174190617	7.6460635351	8.3805643994	8.6157300221	9.4935347771	9.5871059749	10.662787946	10.847867824	11.2779201127	11.8182908918	12.3522450922	12.5153982776	13.3172339906	13.4692181765	13.8215232639	13.9966177089	16.4027601092	17.3679962184	19.719600374	21.0599112638	23.2106268245	23.5382413465	23.6911476528	23.8644228191	24.3227698305	29.746165547	29.9520041361	30.0590125113	30.6684748638	32.2461021089	32.693330744	32.8236786102	34.0453519979	35.2085444113	36.0762489102
0.2451497	0.9225538	1.8411628734	2.7527627512	3.2540477329	3.4487454615	3.808262691	4.9864089819	5.4241689763	6.3937593938	6.5855315688	7.1265062157	7.6445149982	8.384979296	8.618465579	9.4939723773	9.58628937	10.6620125974	10.8486706948	11.2746234465	11.8192978172	12.3509747709	12.5109868182	13.3169223633	13.4615948146	13.8295329784	13.9967887111	16.4062383882	17.3675378101	19.7220273481	21.0607353592	23.2066014389	23.5386416203	23.6922470133	23.8635599387	24.3216080737	29.744761938	29.9541169637	30.0590154553	30.6689258865	32.2363275798	32.6940680451	32.8278993062	34.0458687808	35.2077400903	36.0760382306
0.2471558	0.9345476859	1.8429921408	2.7532725886	3.2291994254	3.4649204777	3.808226816	4.9727820653	5.4413837107	6.3926069569	6.5680296073	7.1400644715	7.6423390304	8.3923347431	8.6229802649	9.4943890363	9.585242732	10.6606620998	10.8500384845	11.2691983533	11.8209025709	12.3488680129	12.5037418433	13.3160814164	13.4499229044	13.841908818	13.9972824715	16.41199647	17.3667921875	19.726052077	21.0620937991	23.2000431273	23.5391428093	23.6940990373	23.8621422295	24.3196706352	29.7424949766	29.9575598493	30.0590264052	30.6696753682	32.2205334519	32.6947939253	32.8349695112	34.0467323941	35.2063992539	36.0756875033
0.2491620	0.9509746575	1.8458002443	2.7531882982	3.200567166	3.4818963913	3.8083628603	4.9556449268	5.4633181777	6.3908470921	6.5460165097	7.1561614441	7.6401384295	8.402628254	8.6292104968	9.4943043883	9.5844486236	10.6586574473	10.8520087112	11.2617436197	11.8229994222	12.3459393474	12.493819836	13.3141363002	13.4355634499	13.8574061452	13.9984838569	16.4199768537	17.3657863385	19.731644602	21.0639643101	23.1911540324	23.5395346236	23.6967159975	23.8602026463	24.3169559081	29.7394613707	29.962225923	30.0590554075	30.670719908	32.1993370448	32.6949830429	32.8448412242	34.047946342	35.2045216911	36.0751972422
0.2511681	0.9715066275	1.8498052898	2.7516744079	3.1703614835	3.4979875041	3.8088781961	4.936207822	5.4885217005	6.3882480008	6.5213182263	7.1726890702	7.6387320664	8.4158587065	8.6370731655	9.4930719066	9.5845560446	10.6559036186	10.8546209555	11.2523880984	11.8254482469	12.3422066892	12.4814315871	13.3100993097	13.420249713	13.8744865743	14.0010929003	16.4301011065	17.3645568733	19.7387637321	21.0663163169	23.1801779258	23.5395874965	23.7000840491	23.8577921596	24.3134619618	29.735776909	29.967982894	30.0591187639	30.6720546098	32.1734155108	32.6942070304	32.8573266672	34.0495156074	35.2021075756	36.0745679858
0.2531743	0.995766621	1.8552494692	2.7476272553	3.1403338732	3.5121566563	3.8100587676	4.9154843591	5.5156504295	6.3843472138	6.4958695603	7.1876005327	7.639090599	8.4320271129	8.6464701929	9.4900071835	9.5862517454	10.6523024691	10.8579063547	11.2412833154	11.8280804362	12.3376884954	12.4668363066	13.3025115625	13.4060509829	13.8912658206	14.0062799153	16.4422717578	17.3631489083	19.7473577636	21.069111543	23.167375842	23.5390937079	23.7041405916	23.8549850405	24.3091868684	29.731564163	29.9746823278	30.0592420148	30.6736729416	32.1434215419	32.6922153175	32.8721012316	34.0514467152	35.1991579037	36.073800128
0.2551804	1.0233521415	1.8623751975	2.7397212684	3.1120922737	3.5236782835	3.8122628712	4.8942623562	5.5434814656	6.378279899	6.4718464993	7.1990897597	7.6422032761	8.4511359554	8.6572928484	9.4846017271	9.5900461614	10.6477656558	10.8618774126	11.228596192	11.8307044005	12.332399323	12.4503370514	13.2898425432	13.3949604042	13.9055576145	14.0156629329	16.456374507	17.361614708	19.7573653606	21.0723047703	23.1530073637	23.5378968407	23.7087553848	23.8518862113	24.3041291313	29.7269429443	29.9821639007	30.059465183	30.6755665471	32.1099395134	32.6889197031	32.8887621397	34.0537477956	35.1956750156	36.0728937204
0.2571866	1.0538556585	1.8713998772	2.7265760575	3.0871219841	3.5320005696	3.8158911584	4.8731281347	5.5708729399	6.3687585945	6.4517132702	7.2057773456	7.6488746837	8.4731866109	8.6694251874	9.4766789491	9.5961174481	10.642225581	10.8665199432	11.2145026664	11.8331100542	12.3263427982	12.4322792825	13.2714713723	13.3879400668	13.9155159839	14.0306472717	16.4722806127	17.3600121348	19.7687165727	21.0758447527	23.1373187563	23.5359048672	23.7137188801	23.8486406978	24.2982882234	29.7220241732	29.9902521737	30.0598520788	30.677725003	32.0734728938	32.6843365977	32.9068981067	34.056428636	35.1916631731	36.071848255
0.2591928	1.0868804451	1.882490086	2.7070812528	3.0665603616	3.5367247922	3.8213293442	4.8525034855	5.5967154319	6.354911863	6.4374273061	7.2068871408	7.6595126579	8.4981747328	8.6827461978	9.4663676256	9.6043384963	10.635642955	10.8717883327	11.1991826802	11.8350721218	12.3195002336	12.4130547426	13.2480996053	13.3845440565	13.9206402362	14.0513918699	16.4898493306	17.3584029625	19.7813339599	21.0796752709	23.120537025	23.5330880359	23.7187385025	23.8454441756	24.2916652461	29.7169067515	29.9987430119	30.0605069517	30.680135514	32.0344493848	32.6785329825	32.9261375294	34.0595007092	35.187129163	36.0706624427
